chr	promoter_start	promoter_end	strand	ensembl_gene_id
1	36334409	36335609	+	ENSG00000092847
1	36395319	36396519	+	ENSG00000126070
1	36395516	36396716	-	ENSG00000271914
1	36548676	36549876	+	ENSG00000092850
1	36553476	36554676	+	ENSG00000116863
1	36547723	36548923	-	ENSG00000232862
1	36590621	36591821	-	ENSG00000171812
1	36614898	36616098	-	ENSG00000054116
1	36620180	36621380	+	ENSG00000116871
1	36689017	36690217	+	ENSG00000054118
1	36788335	36789535	+	ENSG00000116883
1	36789555	36790755	-	ENSG00000142694
1	36770988	36772188	+	ENSG00000214193
1	36851297	36852497	-	ENSG00000196182
1	36863293	36864493	-	ENSG00000181817
1	36868260	36869460	-	ENSG00000222821
1	36915886	36917086	-	ENSG00000116885
1	36883979	36885179	-	ENSG00000201448
1	36929838	36931038	-	ENSG00000116898
1	36948679	36949879	-	ENSG00000119535
1	37237741	37238941	+	ENSG00000234481
1	37499530	37500730	-	ENSG00000163873
1	37939153	37940353	+	ENSG00000163874
1	37939812	37941012	-	ENSG00000233621
1	37980175	37981375	-	ENSG00000163875
1	38021520	38022720	+	ENSG00000163879
1	38020843	38022043	+	ENSG00000237749
1	38061336	38062536	-	ENSG00000134697
1	38100395	38101595	-	ENSG00000169218
1	38157714	38158914	-	ENSG00000116922
1	38157090	38158290	+	ENSG00000134690
1	38214874	38216074	+	ENSG00000238871
1	38230605	38231805	-	ENSG00000183317
1	38258474	38259674	+	ENSG00000185090
1	38266351	38267551	-	ENSG00000233728
1	38273657	38274857	-	ENSG00000196449
1	38271651	38272851	+	ENSG00000197982
1	38325092	38326292	-	ENSG00000188786
1	38325369	38326569	+	ENSG00000230955
1	38349695	38350895	+	ENSG00000222282
1	38348909	38350109	+	ENSG00000252448
1	38412529	38413729	-	ENSG00000204084
1	38456393	38457593	-	ENSG00000183431
1	38456134	38457334	+	ENSG00000212541
1	38471078	38472278	-	ENSG00000183386
1	38473930	38475130	+	ENSG00000183520
1	38512250	38513450	-	ENSG00000185668
1	38511986	38513186	+	ENSG00000224592
1	38861331	38862531	+	ENSG00000200796
1	39325295	39326495	-	ENSG00000116954
1	39324672	39325872	+	ENSG00000228436
1	39347089	39348289	-	ENSG00000131233
1	39407271	39408471	-	ENSG00000158315
1	39391542	39392742	+	ENSG00000199963
1	39455895	39457095	+	ENSG00000174574
1	39545988	39547188	+	ENSG00000127603
1	39586515	39587715	-	ENSG00000206654
1	39723121	39724321	-	ENSG00000226438
1	39875151	39876351	+	ENSG00000255103
1	39956318	39957518	+	ENSG00000183682
1	40042262	40043462	-	ENSG00000090621
1	40032980	40034180	-	ENSG00000201457
1	40029832	40031032	+	ENSG00000228060
1	40024179	40025379	-	ENSG00000243970
1	40105417	40106617	-	ENSG00000163909
1	40098088	40099288	+	ENSG00000225903
1	40137510	40138710	-	ENSG00000116981
1	40157161	40158361	-	ENSG00000116983
1	40156854	40158054	+	ENSG00000084072
1	40254333	40255533	-	ENSG00000116985
1	40253648	40254848	+	ENSG00000261798
1	40348983	40350183	-	ENSG00000043514
1	40362417	40363617	+	ENSG00000236546
1	40367728	40368928	-	ENSG00000116990
1	40504905	40506105	+	ENSG00000131236
1	40563175	40564375	-	ENSG00000131238
1	40626045	40627245	+	ENSG00000117000
1	40642515	40643715	+	ENSG00000207508
1	40710619	40711819	+	ENSG00000188800
1	40722779	40723979	+	ENSG00000084073
1	40728456	40729656	-	ENSG00000231296
1	40723439	40724639	-	ENSG00000259943
1	40783288	40784488	-	ENSG00000049089
1	40809522	40810722	+	ENSG00000084070
1	40914774	40915974	+	ENSG00000187801
1	40941887	40943087	+	ENSG00000187815
1	40973413	40974613	+	ENSG00000164002
1	40974133	40975333	-	ENSG00000238287
1	40980529	40981729	-	ENSG00000227278
1	40982646	40983846	-	ENSG00000238186
1	40996233	40997433	+	ENSG00000117010
1	41131129	41132329	-	ENSG00000117016
1	41156320	41157520	+	ENSG00000066136
1	41157538	41158738	-	ENSG00000272145
1	41219027	41220227	+	ENSG00000198974
1	41221956	41223156	+	ENSG00000207962
1	41248684	41249884	+	ENSG00000117013
1	41327818	41329018	-	ENSG00000179862
1	41328586	41329786	+	ENSG00000229528
1	41444007	41445207	+	ENSG00000171793
1	41488709	41489909	-	ENSG00000171790
1	41707626	41708826	-	ENSG00000010803
1	41707045	41708245	+	ENSG00000235358
1	41826594	41827794	+	ENSG00000204060
1	41841141	41842341	-	ENSG00000229901
1	41950144	41951344	-	ENSG00000127129
1	42000114	42001314	+	ENSG00000230881
1	42501396	42502596	-	ENSG00000127124
1	42505268	42506468	+	ENSG00000227538
1	42618092	42619292	+	ENSG00000044012
1	42630189	42631389	-	ENSG00000197273
1	42845466	42846666	+	ENSG00000177181
1	42921738	42922938	-	ENSG00000066185
1	42920788	42921988	+	ENSG00000127125
1	42928001	42929201	+	ENSG00000186409
1	43033704	43034904	+	ENSG00000200254
1	43035641	43036841	+	ENSG00000236180
1	43123096	43124296	+	ENSG00000171960
1	43147098	43148298	+	ENSG00000065978
1	43205725	43206925	-	ENSG00000164007
1	43232555	43233755	-	ENSG00000117385
1	43231940	43233140	+	ENSG00000164008
1	43242261	43243461	-	ENSG00000228452
1	43281795	43282995	+	ENSG00000164010
1	43282754	43283954	-	ENSG00000177868
1	43311893	43313093	-	ENSG00000228192
1	43311280	43312480	+	ENSG00000164011
1	43424330	43425530	-	ENSG00000117394
1	43423720	43424920	+	ENSG00000227533
1	43456109	43457309	+	ENSG00000207256
1	43489108	43490308	-	ENSG00000252803
1	43609824	43611024	+	ENSG00000186973
1	43736407	43737607	-	ENSG00000117395
1	43636820	43638020	+	ENSG00000243710
1	43734665	43735865	+	ENSG00000179178
1	43765664	43766864	+	ENSG00000066056
1	43802478	43803678	+	ENSG00000117400
1	43833496	43834696	-	ENSG00000066322
1	43823626	43824826	+	ENSG00000117399
1	43824129	43825329	-	ENSG00000234694
1	43855279	43856479	-	ENSG00000159479
1	43849784	43850984	+	ENSG00000229431
1	43854553	43855753	+	ENSG00000198198
1	43919460	43920660	-	ENSG00000178922
1	43918598	43919798	+	ENSG00000229348
1	43914115	43915315	-	ENSG00000229372
1	43989858	43991058	+	ENSG00000142949
1	44114829	44116029	+	ENSG00000066135
1	44170495	44171695	+	ENSG00000126091
1	44173609	44174809	-	ENSG00000236200
1	44181138	44182338	+	ENSG00000252201
1	44192814	44194014	-	ENSG00000229444
1	44397992	44399192	+	ENSG00000117407
1	44411611	44412811	+	ENSG00000117408
1	44412023	44413223	-	ENSG00000237950
1	44434672	44435872	+	ENSG00000132768
1	44439159	44440359	+	ENSG00000117410
1	44443615	44444815	+	ENSG00000117411
1	44456031	44457231	+	ENSG00000159214
1	44496939	44498139	-	ENSG00000196517
1	44500798	44501998	+	ENSG00000230615
1	44583522	44584722	+	ENSG00000171872
1	44678127	44679327	+	ENSG00000178028
1	44798650	44799850	-	ENSG00000252146
1	44820732	44821932	-	ENSG00000117419
1	44855394	44856594	+	ENSG00000199385
1	44869866	44871066	+	ENSG00000187147
1	45140027	45141227	-	ENSG00000126106
1	45139364	45140564	+	ENSG00000198520
1	45187374	45188574	-	ENSG00000199377
1	45196642	45197842	-	ENSG00000200169
1	45204490	45205690	+	ENSG00000142945
1	45239923	45241123	+	ENSG00000142937
1	45241282	45242482	-	ENSG00000225721
1	45240536	45241736	+	ENSG00000264294
1	45241162	45242362	+	ENSG00000200913
1	45242515	45243715	+	ENSG00000202031
1	45243062	45244262	+	ENSG00000207421
1	45246187	45247387	-	ENSG00000234093
1	45253177	45254377	-	ENSG00000142959
1	45264897	45266097	+	ENSG00000173846
1	45272757	45273957	-	ENSG00000188396
1	45273154	45274354	+	ENSG00000222009
1	45308535	45309735	-	ENSG00000117425
1	45285469	45286669	-	ENSG00000202444
1	45309554	45310754	-	ENSG00000226499
1	45452082	45453282	-	ENSG00000070785
1	45454197	45455397	-	ENSG00000232369
1	45476819	45478019	+	ENSG00000126088
1	45476801	45478001	-	ENSG00000126107
1	45805942	45807142	-	ENSG00000132781
1	45791545	45792745	+	ENSG00000186603
1	45804342	45805542	+	ENSG00000132773
1	45824220	45825420	-	ENSG00000238945
1	45956672	45957872	-	ENSG00000070759
1	45964725	45965925	+	ENSG00000132763
1	45965551	45966751	-	ENSG00000236624
1	45988519	45989719	-	ENSG00000117450
1	46015215	46016415	+	ENSG00000117448
1	46048518	46049718	+	ENSG00000132780
1	46089529	46090729	-	ENSG00000159588
1	46153585	46154785	-	ENSG00000159592
1	46151886	46153086	+	ENSG00000159596
1	46216122	46217322	-	ENSG00000197429
1	46251659	46252859	+	ENSG00000086015
1	46511490	46512690	+	ENSG00000226957
1	46641960	46643160	-	ENSG00000117461
1	46639745	46640945	+	ENSG00000117472
1	46641950	46643150	-	ENSG00000250719
1	46668006	46669206	+	ENSG00000171357
1	46685777	46686977	-	ENSG00000085998
1	46712360	46713560	+	ENSG00000085999
1	46769080	46770280	-	ENSG00000132128
1	46768303	46769503	+	ENSG00000173660
1	46804849	46806049	+	ENSG00000117481
1	46858937	46860137	+	ENSG00000117480
1	46971668	46972868	+	ENSG00000197587
1	47016999	47018199	-	ENSG00000162456
1	47082315	47083515	-	ENSG00000079277
1	47082363	47083563	-	ENSG00000142961
1	47139339	47140539	-	ENSG00000123472
1	47133527	47134727	+	ENSG00000186118
1	47138708	47139908	+	ENSG00000228237
1	47184624	47185824	-	ENSG00000159658
1	47222510	47223710	+	ENSG00000142973
1	47643922	47645122	+	ENSG00000224805
1	47644743	47645943	-	ENSG00000225506
1	47656516	47657716	-	ENSG00000162366
1	47697692	47698892	-	ENSG00000162367
1	47690469	47691669	+	ENSG00000226252
1	47798469	47799669	+	ENSG00000162368
1	47880744	47881944	+	ENSG00000186790
1	47873949	47875149	-	ENSG00000225762
1	47900113	47901313	-	ENSG00000237424
1	47900689	47901889	+	ENSG00000186564
1	47967176	47968376	+	ENSG00000221346
1	48086649	48087849	-	ENSG00000221447
1	48687357	48688557	+	ENSG00000117834
1	48937645	48938845	-	ENSG00000132122
1	49242441	49243641	-	ENSG00000162373
1	49512988	49514188	+	ENSG00000229846
1	49616064	49617264	+	ENSG00000239144
1	50489385	50490585	-	ENSG00000186094
1	50512686	50513886	+	ENSG00000162374
1	50641340	50642540	-	ENSG00000237337
1	50688599	50689799	-	ENSG00000233407
1	50888972	50890172	-	ENSG00000142700
1	50902778	50903978	-	ENSG00000271782
1	50926141	50927341	+	ENSG00000225767
1	51047076	51048276	+	ENSG00000207194
1	51214968	51216168	+	ENSG00000252825
1	51425735	51426935	-	ENSG00000185104
1	51425417	51426617	+	ENSG00000123080
1	51655555	51656755	+	ENSG00000221492
1	51653135	51654335	+	ENSG00000239101
1	51700568	51701768	-	ENSG00000203356
1	51696828	51698028	-	ENSG00000238618
1	51700943	51702143	+	ENSG00000123091
1	51731546	51732746	-	ENSG00000236434
1	51810588	51811788	-	ENSG00000085831
1	51846980	51848180	+	ENSG00000206595
1	51984800	51986000	-	ENSG00000085832
1	51926393	51927593	+	ENSG00000238140
1	51982981	51984181	+	ENSG00000227070
1	52004201	52005401	-	ENSG00000252032
1	52041851	52043051	+	ENSG00000117859
1	52190368	52191568	-	ENSG00000212624
1	52344277	52345477	-	ENSG00000078618
1	52258637	52259837	+	ENSG00000266993
1	52301882	52303082	-	ENSG00000212076
1	52456236	52457436	-	ENSG00000169213
1	52460412	52461612	+	ENSG00000264613
1	52499288	52500488	-	ENSG00000198841
1	52498063	52499263	+	ENSG00000223390
1	52515590	52516790	+	ENSG00000228369
1	52521643	52522843	-	ENSG00000117862
1	52520797	52521997	+	ENSG00000134717
1	52607046	52608246	+	ENSG00000157077
1	52831665	52832865	-	ENSG00000154222
1	52869931	52871131	-	ENSG00000085840
1	52869236	52870436	+	ENSG00000134748
1	52876114	52877314	+	ENSG00000239063
1	53018959	53020159	-	ENSG00000134744
1	53019490	53020690	+	ENSG00000272371
1	53067044	53068244	+	ENSG00000116157
1	53098016	53099216	+	ENSG00000182183
1	53191126	53192326	+	ENSG00000162378
1	53270684	53271884	-	ENSG00000206627
1	53307183	53308383	+	ENSG00000203995
1	53391901	53393101	+	ENSG00000116171
1	53392684	53393884	-	ENSG00000121310
1	53390895	53392095	-	ENSG00000231866
1	53393346	53394546	+	ENSG00000264834
1	53526854	53528054	+	ENSG00000174348
1	53579248	53580448	+	ENSG00000235563
1	53608089	53609289	-	ENSG00000162383
1	53661101	53662301	+	ENSG00000157184
1	53679247	53680447	-	ENSG00000236723
1	53686089	53687289	-	ENSG00000162384
1	53685335	53686535	+	ENSG00000259818
1	53704082	53705282	-	ENSG00000162385
1	53703282	53704482	+	ENSG00000226754
1	53793542	53794742	-	ENSG00000157193
1	53752696	53753896	+	ENSG00000228838
1	53732607	53733807	+	ENSG00000234578
1	53769208	53770408	+	ENSG00000232762
1	53792905	53794105	+	ENSG00000225675
1	53924072	53925272	+	ENSG00000143006
1	54154285	54155485	-	ENSG00000239007
1	54199677	54200877	-	ENSG00000174332
1	54236626	54237826	-	ENSG00000201003
1	54304333	54305533	-	ENSG00000058804
1	54306220	54307420	+	ENSG00000229687
1	54356207	54357407	-	ENSG00000058799
1	54355912	54357112	+	ENSG00000211452
1	54411402	54412602	-	ENSG00000081870
1	54410750	54411950	+	ENSG00000116212
1	54480327	54481527	+	ENSG00000197015
1	54483656	54484856	-	ENSG00000203985
1	54493972	54495172	-	ENSG00000272091
1	54518260	54519460	+	ENSG00000116205
1	54518977	54520177	-	ENSG00000116209
1	54518752	54519952	+	ENSG00000264208
1	54619243	54620443	-	ENSG00000157211
1	54637797	54638997	-	ENSG00000248835
1	54648714	54649914	+	ENSG00000116221
1	54665509	54666709	-	ENSG00000215883
1	54665546	54666746	-	ENSG00000256407
1	54702710	54703910	+	ENSG00000198711
1	54750078	54751278	+	ENSG00000225632
1	54878952	54880152	-	ENSG00000157216
1	54989497	54990697	+	ENSG00000237173
1	54990059	54991259	+	ENSG00000252646
1	55006930	55008130	+	ENSG00000162390
1	55001469	55002669	+	ENSG00000227453
1	55089029	55090229	-	ENSG00000162391
1	55093911	55095111	-	ENSG00000230728
1	55106463	55107663	+	ENSG00000184313
1	55106459	55107659	+	ENSG00000271723
1	55180495	55181695	+	ENSG00000243725
1	55229987	55231187	-	ENSG00000162396
1	55266740	55267940	-	ENSG00000006555
1	55257558	55258758	+	ENSG00000237453
1	55270736	55271936	+	ENSG00000162398
1	55352691	55353891	-	ENSG00000116133
1	55352236	55353436	+	ENSG00000233203
1	55351548	55352748	+	ENSG00000242396
1	55445465	55446665	+	ENSG00000143001
1	55457747	55458947	-	ENSG00000233271
1	55463606	55464806	+	ENSG00000162399
1	55504221	55505421	+	ENSG00000169174
1	55680586	55681786	-	ENSG00000162402
1	55682534	55683734	+	ENSG00000231090
1	55687052	55688252	+	ENSG00000231095
1	55863187	55864387	+	ENSG00000252162
1	57110774	57111974	-	ENSG00000162407
1	57109995	57111195	+	ENSG00000162409
1	57285169	57286369	-	ENSG00000187889
1	57292393	57293593	-	ENSG00000229913
1	57319479	57320679	+	ENSG00000157131
1	57428559	57429759	+	ENSG00000236341
1	57431613	57432813	-	ENSG00000021852
1	57430953	57432153	+	ENSG00000221591
1	58221756	58222956	+	ENSG00000238773
1	59012274	59013474	-	ENSG00000162600
1	59012206	59013406	-	ENSG00000173406
1	59042966	59044166	-	ENSG00000184292
1	59165564	59166764	-	ENSG00000162601
1	59249585	59250785	-	ENSG00000177606
1	59249823	59251023	+	ENSG00000234807
1	59761310	59762510	+	ENSG00000172456
1	60254654	60255854	-	ENSG00000226883
1	60279458	60280658	+	ENSG00000134709
1	60392262	60393462	-	ENSG00000134716
1	60539242	60540442	-	ENSG00000162598
1	61329931	61331131	+	ENSG00000162599
1	61436248	61437448	-	ENSG00000237928
1	61718982	61720182	-	ENSG00000237853
1	62190895	62192095	-	ENSG00000162604
1	62207149	62208349	+	ENSG00000132849
1	62207896	62209096	-	ENSG00000271200
1	62281091	62282291	+	ENSG00000200575
1	62317171	62318371	+	ENSG00000212360
1	62763728	62764928	-	ENSG00000201153
1	62784885	62786085	-	ENSG00000132854
1	62900968	62902168	+	ENSG00000162607
1	63062158	63063358	+	ENSG00000132855
1	63153769	63154969	-	ENSG00000116641
1	63153153	63154353	+	ENSG00000235545
1	63248806	63250006	+	ENSG00000125703
1	63369851	63371051	+	ENSG00000237163
1	63787730	63788930	+	ENSG00000187140
1	63782702	63783902	-	ENSG00000224209
1	63789912	63791112	-	ENSG00000230798
1	63832261	63833461	+	ENSG00000088035
1	63826650	63827850	-	ENSG00000236674
1	64059192	64060392	-	ENSG00000142856
1	63988043	63989243	+	ENSG00000203965
1	64002241	64003441	-	ENSG00000251720
1	64013588	64014788	+	ENSG00000116652
1	64057947	64059147	+	ENSG00000079739
1	64238693	64239893	+	ENSG00000185483
1	64494472	64495672	-	ENSG00000207190
1	64636780	64637980	-	ENSG00000223949
1	64668310	64669510	+	ENSG00000177414
1	64935428	64936628	+	ENSG00000158966
1	65209778	65210978	+	ENSG00000162437
1	65431987	65433187	-	ENSG00000162434
1	65488557	65489757	-	ENSG00000212257
1	65523991	65525191	-	ENSG00000199135
1	65523325	65524525	-	ENSG00000265996
1	65612232	65613432	+	ENSG00000162433
1	65712902	65714102	+	ENSG00000116675
1	65880499	65881699	+	ENSG00000222624
1	65885248	65886448	+	ENSG00000116678
1	65885270	65886470	+	ENSG00000213625
1	66036232	66037432	+	ENSG00000238931
1	66257197	66258397	+	ENSG00000184588
1	66516201	66517401	-	ENSG00000227466
1	66560029	66561229	-	ENSG00000223152
1	66998066	66999266	+	ENSG00000118473
1	67142510	67143710	-	ENSG00000248458
1	67217142	67218342	+	ENSG00000152760
1	67266739	67267939	-	ENSG00000172410
1	67291625	67292825	+	ENSG00000231080
1	67390370	67391570	-	ENSG00000152763
1	67389578	67390778	+	ENSG00000198160
1	67519582	67520782	-	ENSG00000116704
1	67568262	67569462	-	ENSG00000252433
1	67697336	67698536	-	ENSG00000203963
1	67631083	67632283	+	ENSG00000162594
1	67660823	67662023	+	ENSG00000253074
1	67705010	67706210	-	ENSG00000221733
1	67733209	67734409	-	ENSG00000252116
1	67772047	67773247	+	ENSG00000081985
1	67881897	67883097	+	ENSG00000223263
1	67895898	67897098	-	ENSG00000142864
1	68005810	68007010	+	ENSG00000207504
1	68149744	68150944	+	ENSG00000116717
1	68238136	68239336	-	ENSG00000238778
1	68298950	68300150	-	ENSG00000172380
1	68296986	68298186	+	ENSG00000232284
1	68517114	68518314	-	ENSG00000162595
1	68522860	68524060	+	ENSG00000263542
1	68649093	68650293	-	ENSG00000221203
1	68698603	68699803	-	ENSG00000116729
1	68915442	68916642	-	ENSG00000116745
1	68943812	68945012	+	ENSG00000233589
1	68962704	68963904	-	ENSG00000024526
1	68961359	68962559	+	ENSG00000234264
1	70033081	70034281	+	ENSG00000033122
1	70496705	70497905	-	ENSG00000237919
1	70671103	70672303	-	ENSG00000066557
1	70670365	70671565	+	ENSG00000116754
1	70686506	70687706	-	ENSG00000228988
1	70820217	70821417	-	ENSG00000118454
1	70819488	70820688	+	ENSG00000197568
1	70825920	70827120	-	ENSG00000226088
1	70875901	70877101	+	ENSG00000116761
1	71412062	71413262	+	ENSG00000235782
1	71513291	71514491	-	ENSG00000050628
1	71513538	71514738	+	ENSG00000235079
1	71546780	71547980	-	ENSG00000132485
1	71533199	71534399	-	ENSG00000207721
1	71546007	71547207	+	ENSG00000229956
1	72035639	72036839	+	ENSG00000231985
1	72748217	72749417	-	ENSG00000172260
1	73183252	73184452	-	ENSG00000212366
1	74348396	74349596	+	ENSG00000252005
1	74662947	74664147	+	ENSG00000116783
1	74663671	74664871	-	ENSG00000162620
1	74662896	74664096	+	ENSG00000254685
1	74662919	74664119	+	ENSG00000259030
1	74844286	74845486	-	ENSG00000237324
1	74932879	74934079	+	ENSG00000233894
1	74978098	74979298	-	ENSG00000162621
1	75139222	75140422	-	ENSG00000178965
1	75198892	75200092	-	ENSG00000116791
1	75197836	75199036	+	ENSG00000162623
1	75593119	75594319	+	ENSG00000162624
1	75598543	75599743	-	ENSG00000224127
1	75598061	75599261	-	ENSG00000224149
1	76003604	76004804	-	ENSG00000252338
1	76076601	76077801	-	ENSG00000137968
1	76189036	76190236	+	ENSG00000117054
1	76189496	76190696	-	ENSG00000178193
1	76250879	76252079	+	ENSG00000137955
1	76254162	76255362	+	ENSG00000201487
1	76251757	76252957	+	ENSG00000206620
1	76252574	76253774	+	ENSG00000207241
1	76261567	76262767	+	ENSG00000057468
1	76397916	76399116	-	ENSG00000154007
1	76539404	76540604	+	ENSG00000184005
1	77217820	77219020	+	ENSG00000199921
1	77332126	77333326	+	ENSG00000117069
1	77532605	77533805	+	ENSG00000230498
1	77684915	77686115	-	ENSG00000142892
1	77746736	77747936	+	ENSG00000154027
1	77815070	77816270	-	ENSG00000233099
1	77857013	77858213	-	ENSG00000221664
1	77885010	77886210	+	ENSG00000251767
1	78148904	78150104	-	ENSG00000036549
1	78225337	78226537	-	ENSG00000077254
1	78244309	78245509	+	ENSG00000180488
1	78244589	78245789	+	ENSG00000222849
1	78353198	78354398	+	ENSG00000162614
1	78355024	78356224	-	ENSG00000235927
1	78444226	78445426	+	ENSG00000137960
1	78444594	78445794	-	ENSG00000162613
1	78443859	78445059	+	ENSG00000162616
1	78556183	78557383	+	ENSG00000213560
1	78554567	78555767	-	ENSG00000251958
1	78768568	78769768	+	ENSG00000122420
1	79084607	79085807	+	ENSG00000137959
1	79114481	79115681	+	ENSG00000137965
1	79151745	79152945	+	ENSG00000221683
1	79472203	79473403	-	ENSG00000162618
1	81770845	81772045	+	ENSG00000117114
1	84258560	84259760	+	ENSG00000223231
1	84464633	84465833	-	ENSG00000137941
1	84542745	84543945	+	ENSG00000142875
1	84543414	84544614	-	ENSG00000271576
1	84742004	84743204	+	ENSG00000199959
1	84763049	84764249	+	ENSG00000203943
1	84863215	84864415	+	ENSG00000137976
1	84863314	84864514	-	ENSG00000240520
1	84943942	84945142	+	ENSG00000117133
1	84970974	84972174	+	ENSG00000122432
1	84972048	84973248	-	ENSG00000174021
