chr	start	end	is_functional	is_functional_Nut1h	is_functional_Nut10h	in_promoter	in_active_promoter	in_enhancer
6	107551754	107551976	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	18013567	18013789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	127814146	127814368	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	173846724	173846946	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	113515016	113515238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	157408268	157408490	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	133761503	133761725	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
12	14652501	14652723	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	75519976	75520198	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	58621878	58622100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	113816147	113816369	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	158611527	158611749	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
9	97960016	97960238	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	113554198	113554420	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	75171044	75171266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	32145342	32145564	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	121450247	121450469	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	123578183	123578405	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	96171609	96171831	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	95003146	95003368	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	135250162	135250384	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	20505579	20505801	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	77459751	77459973	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
1	37566086	37566308	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
12	63614077	63614299	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
X	99870234	99870456	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	204891803	204892025	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2	228331596	228331818	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	105668054	105668276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	19715556	19715778	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	103138095	103138317	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	185606254	185606476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	145075638	145075860	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	42656088	42656310	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	128973839	128974061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	36039809	36040031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	24101091	24101313	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	29864926	29865148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	239361724	239361946	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
13	23899499	23899721	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	84049410	84049632	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	80833972	80834194	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	44286982	44287204	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
14	46262387	46262609	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
17	34357499	34357721	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	45146729	45146951	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	126729695	126729917	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	62367475	62367697	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	27070044	27070266	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
17	59489540	59489762	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
17	66694047	66694269	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	29293363	29293585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	100013149	100013371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	118976404	118976626	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	82565142	82565364	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	85433451	85433673	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	99804455	99804677	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	52157988	52158210	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	56157974	56158196	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
19	14123414	14123636	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	12648806	12649028	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	34767960	34768182	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	61345918	61346140	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
2	144156346	144156568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	186640702	186640924	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
7	78417262	78417484	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	96346073	96346295	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
19	4232190	4232412	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
5	135369561	135369783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	35761913	35762135	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	66970311	66970533	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
21	46013897	46014119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	226928661	226928883	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	236551062	236551284	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	64957801	64958023	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	110683603	110683825	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	102078201	102078423	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	29983292	29983514	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	209585056	209585278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	233088706	233088928	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	82230868	82231090	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
18	20857412	20857634	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	44457412	44457634	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
20	32928591	32928813	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
22	39493188	39493410	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
1	232884688	232884910	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3	70903506	70903728	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	27909635	27909857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	112844309	112844531	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	38694271	38694493	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	7323444	7323666	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	74058012	74058234	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	13764790	13765012	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	158970363	158970585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	172287607	172287829	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3	119357862	119358084	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	98785458	98785680	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	8264858	8265080	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	4743265	4743487	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	125313692	125313914	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	87315299	87315521	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	48730679	48730901	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	55111802	55112024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	144560720	144560942	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	171871771	171871993	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	182612937	182613159	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
2	212745236	212745458	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	221720019	221720241	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	52141053	52141275	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	134060308	134060530	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	25855331	25855553	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	109330131	109330353	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	91657007	91657229	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	79907132	79907354	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
13	40959713	40959935	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
14	53068656	53068878	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	5455873	5456095	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	25298843	25299065	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	6266491	6266713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	40568796	40569018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	131318132	131318354	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	108633650	108633872	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	122609182	122609404	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
6	31358433	31358655	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	43064321	43064543	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	137102974	137103196	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	80540789	80541011	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	69543038	69543260	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	80032154	80032376	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	48342832	48343054	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	70973326	70973548	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	9933575	9933797	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	29231661	29231883	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	200811860	200812082	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3	196820060	196820282	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	14946966	14947188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	11522096	11522318	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	66408795	66409017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	12267225	12267447	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
1	168961058	168961280	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	159632269	159632491	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
12	44423078	44423300	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	27034440	27034662	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	98930553	98930775	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	24870682	24870904	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	123468538	123468760	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	10804676	10804898	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
1	121285911	121286133	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	198066733	198066955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	159103570	159103792	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	2058558	2058780	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	88338965	88339187	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	8065488	8065710	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	48846849	48847071	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
14	37290179	37290401	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	89954801	89955023	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	125838314	125838536	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
7	151779552	151779774	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
11	64610534	64610756	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
12	46465178	46465400	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
14	54021364	54021586	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	80777811	80778033	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	46959983	46960205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	212113904	212114126	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	3193846	3194068	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	80762719	80762941	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	158103119	158103341	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
14	75419793	75420015	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	74465302	74465524	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	56811713	56811935	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	62188474	62188696	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	105320081	105320303	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3	14219957	14220179	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
3	32448619	32448841	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	118537281	118537503	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	41719713	41719935	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	16105374	16105596	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	171032124	171032346	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	70856962	70857184	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	149700200	149700422	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
6	170541674	170541896	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	114824475	114824697	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
14	61990543	61990765	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
14	70179916	70180138	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	62624250	62624472	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	128719191	128719413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	583191	583413	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	112224429	112224651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	134308086	134308308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	66625686	66625908	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	53045412	53045634	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
1	186708775	186708997	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
4	86194045	86194267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	71169264	71169486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	93702686	93702908	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	99309818	99310040	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	102045791	102046013	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
11	58426064	58426286	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
15	101202575	101202797	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
16	86158982	86159204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	102411645	102411867	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	94854634	94854856	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	44286001	44286223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	126155775	126155997	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	122919377	122919599	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	107774095	107774317	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	30811765	30811987	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	23877715	23877937	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	61097048	61097270	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
11	9497056	9497278	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
19	10396735	10396957	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
19	56112662	56112884	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
22	30624246	30624468	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	22056948	22057170	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	85051539	85051761	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4	89376551	89376773	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	10307587	10307809	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
6	132324792	132325014	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	12748856	12749078	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	43839248	43839470	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	64096244	64096466	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	56497394	56497616	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
17	77224364	77224586	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	10352092	10352314	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	74625801	74626023	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	28548514	28548736	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	79922119	79922341	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
10	24545013	24545235	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
12	11561133	11561355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	18502686	18502908	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	76917030	76917252	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
5	138570525	138570747	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
6	74413976	74414198	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	149799922	149800144	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	152897046	152897268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	114484321	114484543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	95302143	95302365	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	100503297	100503519	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	48139912	48140134	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	53979616	53979838	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	100594516	100594738	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	155534827	155535049	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	91547812	91548034	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	109893338	109893560	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	11394835	11395057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	111228285	111228507	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	38362146	38362368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	94763312	94763534	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	49459683	49459905	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	80859780	80860002	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	55566532	55566754	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	52632905	52633127	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
18	71817193	71817415	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
X	26392072	26392294	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	28699860	28700082	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	113230062	113230284	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
1	192870732	192870954	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	74415427	74415649	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	178339150	178339372	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	15824967	15825189	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	16883551	16883773	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	151879232	151879454	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	131511850	131512072	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	27929074	27929296	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	91769911	91770133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	125264049	125264271	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	143211887	143212109	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	82507303	82507525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	51372547	51372769	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
20	3474896	3475118	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	92070547	92070769	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	69875558	69875780	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	88341974	88342196	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	153273680	153273902	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	21188796	21189018	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	38913130	38913352	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	120857369	120857591	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9	35328058	35328280	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	136753498	136753720	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	46971313	46971535	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	98739223	98739445	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	17565949	17566171	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	38014117	38014339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	149653280	149653502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	106989349	106989571	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	119543112	119543334	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	11496887	11497109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	104657024	104657246	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	27426123	27426345	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	153031633	153031855	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	70314613	70314835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	91244243	91244465	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	4122624	4122846	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
22	28115560	28115782	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	109007118	109007340	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	77875127	77875349	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	47977491	47977713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	64821853	64822075	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	121057987	121058209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	144978778	144979000	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	12849164	12849386	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	80294946	80295168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	127888990	127889212	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	73328292	73328514	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
15	41329467	41329689	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	50200870	50201092	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	38552310	38552532	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	93479405	93479627	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	57465860	57466082	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	31423577	31423799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	75647552	75647774	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	46679368	46679590	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
14	99799458	99799680	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	63720614	63720836	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	65059339	65059561	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	9732607	9732829	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
22	18917113	18917335	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	113188914	113189136	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	206535090	206535312	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	107081121	107081343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	138423567	138423789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	35548776	35548998	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	67715269	67715491	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
20	50303653	50303875	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	175782996	175783218	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	142580340	142580562	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	37206702	37206924	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	87307953	87308175	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	99810839	99811061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	37906336	37906558	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	152706859	152707081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	39812643	39812865	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	207135120	207135342	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	14105800	14106022	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	58876823	58877045	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
14	100864482	100864704	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	102657094	102657316	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	14494391	14494613	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	83670550	83670772	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	33083065	33083287	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	113255400	113255622	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	65803048	65803270	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	49231053	49231275	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
17	62747544	62747766	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	3305375	3305597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	24192055	24192277	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	135861065	135861287	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	90043837	90044059	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
